type,direction,duration,_time
SMS,Incoming,0,2010-11-09 10:14:30
SMS,Incoming,0,2010-11-09 10:55:04
SMS,Outgoing,0,2010-11-09 11:01:37
Voice,Missed call,0,2010-11-09 14:38:28
SMS,Outgoing,0,2010-11-09 16:54:56
SMS,Incoming,0,2010-11-09 16:58:32
Voice,Incoming,33,2010-11-09 17:51:40
SMS,Incoming,0,2010-11-09 17:59:09
SMS,Outgoing,0,2010-11-09 18:01:50
SMS,Incoming,0,2010-11-09 21:41:42
SMS,Incoming,0,2010-11-09 21:53:15
Data,Outgoing,15,2010-11-09 23:51:23
SMS,Outgoing,0,2010-11-09 23:59:49
SMS,Incoming,0,2010-11-10 00:01:25
SMS,Incoming,0,2010-11-10 07:11:42
SMS,Incoming,0,2010-11-10 08:27:00
Voice,Missed call,0,2010-11-10 09:03:21
SMS,Incoming,0,2010-11-10 16:01:08
SMS,Incoming,0,2010-11-10 16:02:29
SMS,Incoming,0,2010-11-10 16:05:02
SMS,Outgoing,0,2010-11-10 16:08:52
Voice,Outgoing,98,2010-11-10 18:43:52
Voice,Outgoing,109,2010-11-10 18:46:13
SMS,Outgoing,0,2010-11-10 18:53:31
SMS,Outgoing,0,2010-11-10 18:55:32
SMS,Incoming,0,2010-11-10 18:58:51
SMS,Incoming,0,2010-11-10 18:59:32
SMS,Incoming,0,2010-11-10 19:46:43
SMS,Incoming,0,2010-11-10 20:39:01
SMS,Incoming,0,2010-11-10 20:41:29
SMS,Outgoing,0,2010-11-10 21:16:33
SMS,Incoming,0,2010-11-10 21:18:08
SMS,Outgoing,0,2010-11-10 21:20:41
Voice,Outgoing,0,2010-11-10 21:26:17
SMS,Incoming,0,2010-11-10 21:42:19
SMS,Incoming,0,2010-11-11 00:02:10
SMS,Outgoing,0,2010-11-11 04:32:26
SMS,Incoming,0,2010-11-11 06:44:29
Voice,Missed call,0,2010-11-11 07:08:09
SMS,Incoming,0,2010-11-11 13:40:28
SMS,Outgoing,0,2010-11-11 19:02:10
SMS,Incoming,0,2010-11-12 00:48:02
SMS,Incoming,0,2010-11-12 00:50:06
SMS,Outgoing,0,2010-11-12 00:50:28
Data,Outgoing,24,2010-11-12 00:53:19
Data,Outgoing,20,2010-11-12 00:53:50
Data,Outgoing,14,2010-11-12 00:54:23
SMS,Outgoing,0,2010-11-12 01:58:16
SMS,Outgoing,0,2010-11-12 14:22:13
SMS,Incoming,0,2010-11-12 14:27:18
SMS,Outgoing,0,2010-11-12 14:36:56
SMS,Incoming,0,2010-11-12 14:51:43
SMS,Outgoing,0,2010-11-12 14:55:11
SMS,Incoming,0,2010-11-12 14:57:53
Voice,Outgoing,0,2010-11-12 16:38:07
Voice,Outgoing,64,2010-11-12 16:38:37
SMS,Incoming,0,2010-11-12 17:53:50
Voice,Outgoing,0,2010-11-12 18:21:43
SMS,Outgoing,0,2010-11-12 18:23:04
SMS,Outgoing,0,2010-11-12 18:25:03
SMS,Incoming,0,2010-11-12 18:25:55
SMS,Incoming,0,2010-11-12 18:54:58
SMS,Outgoing,0,2010-11-12 18:57:49
SMS,Incoming,0,2010-11-12 21:23:13
SMS,Incoming,0,2010-11-12 21:23:21
SMS,Outgoing,0,2010-11-12 21:24:07
SMS,Incoming,0,2010-11-12 21:25:06
SMS,Incoming,0,2010-11-12 21:38:14
SMS,Incoming,0,2010-11-12 21:38:44
SMS,Outgoing,0,2010-11-12 21:58:28
SMS,Incoming,0,2010-11-12 22:00:39
SMS,Outgoing,0,2010-11-12 22:06:42
SMS,Incoming,0,2010-11-12 22:11:18
SMS,Outgoing,0,2010-11-12 22:37:22
SMS,Incoming,0,2010-11-12 23:32:24
SMS,Outgoing,0,2010-11-13 01:41:11
SMS,Outgoing,0,2010-11-13 02:26:43
SMS,Incoming,0,2010-11-13 05:38:18
SMS,Incoming,0,2010-11-13 14:21:49
SMS,Outgoing,0,2010-11-13 15:46:32
SMS,Incoming,0,2010-11-13 16:36:09
Voice,Outgoing,0,2010-11-13 16:36:36
SMS,Outgoing,0,2010-11-13 16:38:38
SMS,Incoming,0,2010-11-13 17:38:08
Data,Outgoing,37,2010-11-13 18:41:08
SMS,Incoming,0,2010-11-13 21:10:25
SMS,Outgoing,0,2010-11-13 21:49:08
SMS,Incoming,0,2010-11-13 21:51:53
SMS,Incoming,0,2010-11-13 22:21:04
SMS,Outgoing,0,2010-11-13 22:31:42
SMS,Outgoing,0,2010-11-14 00:31:33
SMS,Outgoing,0,2010-11-14 02:13:51
SMS,Incoming,0,2010-11-14 09:54:27
SMS,Outgoing,0,2010-11-14 11:28:40
SMS,Incoming,0,2010-11-14 13:27:42
SMS,Outgoing,0,2010-11-14 17:40:39
SMS,Outgoing,0,2010-11-14 17:49:01
SMS,Outgoing,0,2010-11-14 18:04:56
SMS,Incoming,0,2010-11-14 18:20:28
SMS,Incoming,0,2010-11-14 19:26:53
SMS,Incoming,0,2010-11-14 19:33:35
Voice,Outgoing,0,2010-11-14 19:54:49
SMS,Outgoing,0,2010-11-14 20:30:33
SMS,Outgoing,0,2010-11-14 20:43:34
SMS,Incoming,0,2010-11-14 20:44:45
Voice,Missed call,0,2010-11-14 20:54:26
SMS,Incoming,0,2010-11-14 21:11:02
Voice,Outgoing,194,2010-11-14 21:20:21
Data,Outgoing,97,2010-11-14 21:49:57
Data,Outgoing,20,2010-11-14 21:51:58
Data,Outgoing,12,2010-11-14 21:56:55
SMS,Incoming,0,2010-11-14 22:42:19
SMS,Outgoing,0,2010-11-14 22:50:31
SMS,Outgoing,0,2010-11-15 04:20:35
SMS,Incoming,0,2010-11-15 04:43:08
SMS,Incoming,0,2010-11-15 08:35:55
SMS,Incoming,0,2010-11-15 08:47:24
SMS,Outgoing,0,2010-11-15 09:57:58
SMS,Incoming,0,2010-11-15 16:17:46
SMS,Incoming,0,2010-11-15 18:33:03
SMS,Incoming,0,2010-11-15 19:50:38
SMS,Outgoing,0,2010-11-15 19:54:00
SMS,Incoming,0,2010-11-15 19:54:59
SMS,Outgoing,0,2010-11-16 00:53:30
SMS,Outgoing,0,2010-11-16 02:08:41
SMS,Incoming,0,2010-11-16 04:14:06
SMS,Outgoing,0,2010-11-16 04:20:27
SMS,Incoming,0,2010-11-16 04:21:43
SMS,Incoming,0,2010-11-16 14:35:00
SMS,Outgoing,0,2010-11-16 16:04:03
SMS,Outgoing,0,2010-11-16 19:38:07
SMS,Outgoing,0,2010-11-16 19:39:46
SMS,Incoming,0,2010-11-16 20:52:16
SMS,Incoming,0,2010-11-17 08:54:03
SMS,Incoming,0,2010-11-17 09:03:20
SMS,Outgoing,0,2010-11-17 09:22:05
SMS,Outgoing,0,2010-11-17 09:23:52
SMS,Incoming,0,2010-11-17 09:24:12
SMS,Outgoing,0,2010-11-17 09:27:11
Data,Outgoing,0,2010-11-17 09:27:36
SMS,Incoming,0,2010-11-17 09:29:52
Voice,Outgoing,0,2010-11-17 09:36:49
SMS,Outgoing,0,2010-11-17 10:56:13
SMS,Incoming,0,2010-11-17 11:29:44
SMS,Incoming,0,2010-11-17 11:43:53
Voice,Outgoing,0,2010-11-17 12:25:01
Voice,Missed call,0,2010-11-17 13:23:34
Voice,Incoming,275,2010-11-17 14:30:18
SMS,Outgoing,0,2010-11-17 14:49:38
Voice,Outgoing,60,2010-11-17 15:08:05
SMS,Incoming,0,2010-11-17 18:53:59
Voice,Outgoing,423,2010-11-17 20:00:38
SMS,Outgoing,0,2010-11-18 07:02:57
Voice,Missed call,0,2010-11-18 07:18:21
Voice,Outgoing,42,2010-11-18 07:33:55
Voice,Outgoing,144,2010-11-18 07:34:59
SMS,Incoming,0,2010-11-18 08:42:11
SMS,Incoming,0,2010-11-18 10:27:17
Voice,Outgoing,46,2010-11-18 10:38:43
SMS,Incoming,0,2010-11-18 12:26:58
SMS,Outgoing,0,2010-11-18 12:33:24
SMS,Incoming,0,2010-11-18 13:17:24
SMS,Outgoing,0,2010-11-18 13:18:33
SMS,Incoming,0,2010-11-18 13:21:09
SMS,Outgoing,0,2010-11-18 13:58:16
SMS,Incoming,0,2010-11-18 14:00:48
Voice,Outgoing,0,2010-11-18 14:01:34
SMS,Incoming,0,2010-11-18 14:03:05
SMS,Outgoing,0,2010-11-18 14:05:04
SMS,Incoming,0,2010-11-18 14:08:49
Voice,Outgoing,316,2010-11-18 14:11:16
Voice,Outgoing,122,2010-11-18 14:34:12
Voice,Incoming,97,2010-11-18 14:41:02
Voice,Incoming,41,2010-11-18 14:48:21
Voice,Outgoing,103,2010-11-18 14:49:37
Voice,Incoming,8,2010-11-18 15:10:12
SMS,Incoming,0,2010-11-18 18:27:24
SMS,Outgoing,0,2010-11-18 19:13:33
SMS,Outgoing,0,2010-11-18 19:15:21
SMS,Incoming,0,2010-11-18 19:18:31
SMS,Outgoing,0,2010-11-19 06:57:17
SMS,Outgoing,0,2010-11-19 06:58:19
SMS,Incoming,0,2010-11-19 07:18:20
SMS,Outgoing,0,2010-11-19 07:19:33
SMS,Incoming,0,2010-11-19 07:58:04
SMS,Incoming,0,2010-11-19 08:02:35
SMS,Outgoing,0,2010-11-19 08:06:39
SMS,Outgoing,0,2010-11-19 08:10:16
SMS,Incoming,0,2010-11-19 08:10:58
Voice,Incoming,437,2010-11-19 10:02:17
Voice,Outgoing,8,2010-11-19 10:09:52
Voice,Outgoing,103,2010-11-19 10:10:12
Voice,Outgoing,315,2010-11-19 10:21:51
SMS,Incoming,0,2010-11-19 10:30:00
SMS,Outgoing,0,2010-11-19 10:31:17
Voice,Outgoing,0,2010-11-19 11:20:45
Voice,Outgoing,54,2010-11-19 11:32:53
SMS,Outgoing,0,2010-11-19 12:04:23
Voice,Outgoing,0,2010-11-19 12:07:05
SMS,Incoming,0,2010-11-19 12:08:04
Voice,Incoming,46,2010-11-19 13:59:05
SMS,Outgoing,0,2010-11-19 16:00:17
SMS,Incoming,0,2010-11-19 16:01:30
SMS,Outgoing,0,2010-11-19 16:06:28
SMS,Incoming,0,2010-11-19 16:09:21
Voice,Missed call,0,2010-11-19 18:59:25
Voice,Outgoing,280,2010-11-19 19:21:15
Voice,Incoming,61,2010-11-20 10:09:06
Voice,Outgoing,0,2010-11-20 10:14:30
Data,Outgoing,30,2010-11-20 10:41:24
Data,Outgoing,43,2010-11-20 10:42:59
Data,Outgoing,17,2010-11-20 10:43:57
Data,Outgoing,135,2010-11-20 10:44:26
Data,Outgoing,13,2010-11-20 10:46:48
Data,Outgoing,3,2010-11-20 10:47:39
Data,Outgoing,74,2010-11-20 10:47:44
Data,Outgoing,849,2010-11-20 10:49:00
Voice,Incoming,355,2010-11-20 10:51:59
Voice,Incoming,131,2010-11-20 10:58:59
Voice,Incoming,31,2010-11-20 11:21:13
Data,Outgoing,8,2010-11-20 11:27:57
Data,Outgoing,14,2010-11-20 11:28:13
Data,Outgoing,8,2010-11-20 12:13:20
Voice,Incoming,11,2010-11-20 12:13:31
Voice,Missed call,0,2010-11-20 12:52:02
Data,Outgoing,7,2010-11-20 14:33:59
Data,Outgoing,666,2010-11-20 14:34:10
SMS,Outgoing,0,2010-11-20 14:51:54
SMS,Incoming,0,2010-11-20 14:53:33
SMS,Outgoing,0,2010-11-20 14:54:51
SMS,Incoming,0,2010-11-20 14:55:45
Data,Outgoing,9836,2010-11-20 15:26:45
Voice,Missed call,0,2010-11-20 20:18:38
Data,Outgoing,1196,2010-11-20 23:05:16
Voice,Outgoing,106,2010-11-21 09:28:27
Data,Outgoing,238,2010-11-21 09:31:35
Data,Outgoing,551,2010-11-21 09:35:37
Data,Outgoing,16,2010-11-21 11:17:14
Data,Outgoing,57,2010-11-21 11:21:28
Data,Outgoing,32,2010-11-21 11:22:50
Data,Outgoing,9,2010-11-21 11:24:34
Data,Outgoing,853,2010-11-21 11:24:43
Data,Outgoing,10,2010-11-21 11:43:44
Data,Outgoing,1093,2010-11-21 11:44:05
Voice,Missed call,0,2010-11-21 14:50:37
Data,Outgoing,86,2010-11-21 15:58:06
Voice,Outgoing,100,2010-11-21 17:17:22
Data,Outgoing,995,2010-11-21 21:56:03
Data,Outgoing,263,2010-11-22 05:11:09
SMS,Outgoing,0,2010-11-22 05:46:25
SMS,Outgoing,0,2010-11-22 06:21:25
SMS,Incoming,0,2010-11-22 06:28:54
SMS,Incoming,0,2010-11-22 06:52:16
SMS,Outgoing,0,2010-11-22 07:34:09
SMS,Incoming,0,2010-11-22 09:33:41
SMS,Outgoing,0,2010-11-22 09:34:53
SMS,Outgoing,0,2010-11-22 09:35:08
SMS,Incoming,0,2010-11-22 10:11:01
SMS,Outgoing,0,2010-11-22 10:11:34
Voice,Outgoing,42,2010-11-22 11:08:38
SMS,Incoming,0,2010-11-22 11:14:33
Voice,Missed call,0,2010-11-22 11:25:09
SMS,Outgoing,0,2010-11-22 11:43:43
SMS,Outgoing,0,2010-11-22 12:43:59
SMS,Incoming,0,2010-11-22 12:46:28
Data,Outgoing,126,2010-11-22 15:06:31
Data,Outgoing,166,2010-11-22 15:09:06
Data,Outgoing,39,2010-11-22 15:12:11
Voice,Incoming,129,2010-11-22 15:13:14
Data,Outgoing,282,2010-11-22 15:17:21
Data,Outgoing,284,2010-11-22 15:24:55
Voice,Incoming,21,2010-11-22 16:24:17
Data,Outgoing,102,2010-11-22 16:44:11
Voice,Outgoing,106,2010-11-22 17:26:35
SMS,Incoming,0,2010-11-22 17:36:35
Voice,Outgoing,0,2010-11-22 17:52:29
SMS,Outgoing,0,2010-11-22 18:07:19
SMS,Incoming,0,2010-11-22 18:09:44
SMS,Outgoing,0,2010-11-22 18:23:06
Voice,Incoming,394,2010-11-22 19:31:34
SMS,Incoming,0,2010-11-23 06:27:24
SMS,Outgoing,0,2010-11-23 06:28:25
SMS,Outgoing,0,2010-11-23 06:39:30
Voice,Outgoing,0,2010-11-23 07:51:32
SMS,Outgoing,0,2010-11-23 07:54:48
Voice,Outgoing,0,2010-11-23 08:04:21
Voice,Incoming,84,2010-11-23 08:07:29
SMS,Outgoing,0,2010-11-23 08:15:00
SMS,Incoming,0,2010-11-23 08:20:05
SMS,Outgoing,0,2010-11-23 08:22:32
SMS,Incoming,0,2010-11-23 08:27:19
SMS,Outgoing,0,2010-11-23 08:29:03
SMS,Incoming,0,2010-11-23 08:30:18
SMS,Outgoing,0,2010-11-23 08:32:49
SMS,Incoming,0,2010-11-23 08:50:29
Voice,Outgoing,85,2010-11-23 08:52:51
SMS,Outgoing,0,2010-11-23 08:56:12
Voice,Incoming,84,2010-11-23 08:58:36
Voice,Incoming,56,2010-11-23 09:51:12
SMS,Incoming,0,2010-11-23 10:56:12
SMS,Outgoing,0,2010-11-23 11:03:18
SMS,Incoming,0,2010-11-23 11:10:48
SMS,Outgoing,0,2010-11-23 11:41:49
SMS,Incoming,0,2010-11-23 12:41:12
Voice,Outgoing,30,2010-11-23 13:29:00
SMS,Incoming,0,2010-11-23 14:17:58
SMS,Incoming,0,2010-11-23 14:41:19
SMS,Outgoing,0,2010-11-23 14:53:49
Voice,Outgoing,0,2010-11-23 15:03:13
SMS,Incoming,0,2010-11-23 15:06:25
SMS,Outgoing,0,2010-11-23 15:21:39
SMS,Incoming,0,2010-11-23 15:23:23
Voice,Incoming,70,2010-11-23 17:03:44
Voice,Incoming,74,2010-11-23 17:09:03
Voice,Outgoing,384,2010-11-23 17:17:35
SMS,Outgoing,0,2010-11-23 17:42:29
SMS,Outgoing,0,2010-11-23 19:42:07
SMS,Incoming,0,2010-11-23 19:44:38
SMS,Outgoing,0,2010-11-23 19:47:41
SMS,Incoming,0,2010-11-23 19:47:53
SMS,Incoming,0,2010-11-23 19:49:37
SMS,Incoming,0,2010-11-23 20:08:25
SMS,Incoming,0,2010-11-23 22:13:09
SMS,Outgoing,0,2010-11-24 04:46:50
SMS,Incoming,0,2010-11-24 06:42:55
Data,Outgoing,16,2010-11-24 06:43:02
Voice,Incoming,183,2010-11-24 07:40:50
SMS,Outgoing,0,2010-11-24 09:00:10
SMS,Incoming,0,2010-11-24 09:02:36
SMS,Outgoing,0,2010-11-24 09:03:50
Voice,Incoming,142,2010-11-24 09:36:34
SMS,Incoming,0,2010-11-24 12:51:31
SMS,Outgoing,0,2010-11-24 12:52:46
SMS,Outgoing,0,2010-11-24 12:54:45
SMS,Incoming,0,2010-11-24 13:12:28
Voice,Incoming,59,2010-11-24 14:44:08
Voice,Outgoing,0,2010-11-24 14:49:33
Voice,Outgoing,0,2010-11-24 14:49:54
SMS,Outgoing,0,2010-11-24 18:26:32
SMS,Incoming,0,2010-11-24 18:43:12
SMS,Outgoing,0,2010-11-24 20:10:04
SMS,Incoming,0,2010-11-24 20:28:21
Voice,Outgoing,229,2010-11-24 21:03:31
SMS,Outgoing,0,2010-11-24 21:18:12
SMS,Incoming,0,2010-11-24 21:20:46
SMS,Incoming,0,2010-11-24 21:25:40
SMS,Outgoing,0,2010-11-25 05:19:03
SMS,Incoming,0,2010-11-25 06:00:21
SMS,Incoming,0,2010-11-25 06:20:00
SMS,Outgoing,0,2010-11-25 06:20:56
SMS,Incoming,0,2010-11-25 06:21:59
Voice,Outgoing,0,2010-11-25 06:52:11
SMS,Outgoing,0,2010-11-25 06:56:38
Voice,Outgoing,7,2010-11-25 07:44:01
SMS,Incoming,0,2010-11-25 07:53:51
SMS,Incoming,0,2010-11-25 07:58:01
SMS,Incoming,0,2010-11-25 08:43:05
SMS,Incoming,0,2010-11-25 09:58:44
SMS,Outgoing,0,2010-11-25 09:59:33
SMS,Outgoing,0,2010-11-25 11:21:57
SMS,Incoming,0,2010-11-25 12:05:23
SMS,Incoming,0,2010-11-25 13:40:53
SMS,Outgoing,0,2010-11-25 13:45:08
SMS,Incoming,0,2010-11-25 13:46:15
SMS,Outgoing,0,2010-11-25 13:50:22
SMS,Incoming,0,2010-11-25 13:53:03
Voice,Missed call,0,2010-11-25 16:18:56
SMS,Incoming,0,2010-11-25 16:21:25
SMS,Incoming,0,2010-11-25 16:32:31
SMS,Outgoing,0,2010-11-25 16:35:35
Voice,Incoming,41,2010-11-25 16:53:15
SMS,Incoming,0,2010-11-25 17:46:48
SMS,Incoming,0,2010-11-25 20:08:44
SMS,Outgoing,0,2010-11-25 20:33:40
SMS,Outgoing,0,2010-11-25 20:51:50
SMS,Incoming,0,2010-11-26 05:17:04
SMS,Incoming,0,2010-11-26 07:16:58
SMS,Outgoing,0,2010-11-26 07:20:18
Voice,Incoming,32,2010-11-26 09:08:46
SMS,Incoming,0,2010-11-26 09:18:31
SMS,Outgoing,0,2010-11-26 10:19:22
SMS,Incoming,0,2010-11-26 10:22:24
Voice,Outgoing,140,2010-11-26 11:32:17
SMS,Incoming,0,2010-11-26 13:10:46
SMS,Outgoing,0,2010-11-26 13:18:07
SMS,Outgoing,0,2010-11-26 13:24:24
SMS,Incoming,0,2010-11-26 13:29:19
SMS,Outgoing,0,2010-11-26 14:16:56
SMS,Incoming,0,2010-11-26 15:22:24
SMS,Outgoing,0,2010-11-26 15:24:58
Voice,Outgoing,64,2010-11-26 15:36:32
Voice,Outgoing,686,2010-11-26 15:38:00
Voice,Incoming,26,2010-11-26 16:02:43
Voice,Incoming,28,2010-11-26 16:05:52
SMS,Incoming,0,2010-11-26 17:02:34
Voice,Outgoing,259,2010-11-26 18:12:08
SMS,Outgoing,0,2010-11-26 19:44:28
SMS,Incoming,0,2010-11-26 19:48:23
SMS,Outgoing,0,2010-11-26 20:32:47
SMS,Outgoing,0,2010-11-26 20:38:35
SMS,Incoming,0,2010-11-26 21:20:27
Voice,Outgoing,0,2010-11-27 07:12:01
SMS,Outgoing,0,2010-11-27 07:13:59
SMS,Incoming,0,2010-11-27 07:37:45
SMS,Outgoing,0,2010-11-27 08:11:05
SMS,Incoming,0,2010-11-27 08:52:08
Voice,Outgoing,395,2010-11-27 10:15:50
SMS,Outgoing,0,2010-11-27 10:25:29
Voice,Incoming,329,2010-11-27 10:34:55
Voice,Incoming,81,2010-11-27 11:36:49
Voice,Outgoing,0,2010-11-27 12:23:32
Data,Outgoing,34,2010-11-27 13:41:11
SMS,Outgoing,0,2010-11-27 13:46:54
SMS,Incoming,0,2010-11-27 13:48:19
Voice,Outgoing,12,2010-11-27 14:04:51
SMS,Incoming,0,2010-11-27 16:01:02
SMS,Outgoing,0,2010-11-27 16:27:35
SMS,Incoming,0,2010-11-27 16:28:41
SMS,Incoming,0,2010-11-27 16:33:16
SMS,Outgoing,0,2010-11-27 16:42:02
Voice,Outgoing,197,2010-11-27 16:45:05
SMS,Incoming,0,2010-11-27 16:52:17
SMS,Outgoing,0,2010-11-27 16:53:11
SMS,Outgoing,0,2010-11-27 16:59:13
SMS,Incoming,0,2010-11-27 17:02:09
Voice,Outgoing,63,2010-11-27 18:48:55
SMS,Outgoing,0,2010-11-27 19:51:14
SMS,Incoming,0,2010-11-27 19:54:03
SMS,Outgoing,0,2010-11-27 20:43:26
SMS,Incoming,0,2010-11-27 20:48:11
SMS,Outgoing,0,2010-11-28 08:54:57
SMS,Incoming,0,2010-11-28 09:06:17
SMS,Outgoing,0,2010-11-28 09:55:34
Voice,Outgoing,50,2010-11-28 11:22:16
Voice,Outgoing,0,2010-11-28 11:34:40
Voice,Incoming,13,2010-11-28 12:22:12
Voice,Missed call,0,2010-11-28 12:25:34
Voice,Outgoing,0,2010-11-28 13:09:15
SMS,Outgoing,0,2010-11-28 13:10:33
Voice,Incoming,279,2010-11-28 14:02:14
Voice,Outgoing,65,2010-11-28 14:15:20
SMS,Outgoing,0,2010-11-28 14:19:00
SMS,Incoming,0,2010-11-28 14:20:05
SMS,Incoming,0,2010-11-28 14:46:42
SMS,Outgoing,0,2010-11-28 14:47:33
Voice,Outgoing,81,2010-11-28 15:45:29
Voice,Outgoing,0,2010-11-28 15:49:37
Data,Outgoing,1636,2010-11-28 17:03:22
SMS,Outgoing,0,2010-11-28 20:15:38
SMS,Outgoing,0,2010-11-28 20:16:26
SMS,Incoming,0,2010-11-28 20:33:34
SMS,Outgoing,0,2010-11-28 20:47:17
SMS,Outgoing,0,2010-11-29 07:12:47
SMS,Incoming,0,2010-11-29 08:20:13
SMS,Incoming,0,2010-11-29 08:32:35
SMS,Incoming,0,2010-11-29 08:57:50
SMS,Outgoing,0,2010-11-29 08:59:53
SMS,Outgoing,0,2010-11-29 09:00:28
SMS,Incoming,0,2010-11-29 09:08:08
SMS,Outgoing,0,2010-11-29 09:10:00
Voice,Missed call,0,2010-11-29 11:03:57
Voice,Missed call,0,2010-11-29 11:15:16
Voice,Outgoing,0,2010-11-29 11:23:50
Voice,Outgoing,0,2010-11-29 11:24:25
SMS,Incoming,0,2010-11-29 11:25:05
Voice,Incoming,49,2010-11-29 11:25:42
SMS,Outgoing,0,2010-11-29 11:50:29
SMS,Incoming,0,2010-11-29 11:53:43
Voice,Incoming,0,2010-11-29 13:30:22
Voice,Outgoing,35,2010-11-29 13:31:18
SMS,Outgoing,0,2010-11-29 15:30:11
SMS,Incoming,0,2010-11-29 15:35:15
SMS,Incoming,0,2010-11-29 15:55:46
SMS,Outgoing,0,2010-11-29 15:57:41
SMS,Incoming,0,2010-11-29 16:00:40
SMS,Outgoing,0,2010-11-29 16:08:10
Voice,Incoming,0,2010-11-29 16:16:27
SMS,Outgoing,0,2010-11-29 16:17:26
Voice,Missed call,0,2010-11-29 17:44:10
Voice,Outgoing,35,2010-11-29 19:52:38
SMS,Incoming,0,2010-11-29 20:32:17
SMS,Outgoing,0,2010-11-29 20:35:39
SMS,Incoming,0,2010-11-29 20:38:32
SMS,Outgoing,0,2010-11-29 20:59:43
SMS,Outgoing,0,2010-11-29 21:47:50
SMS,Incoming,0,2010-11-29 21:50:09
SMS,Outgoing,0,2010-11-29 21:54:29
SMS,Incoming,0,2010-11-29 21:56:54
SMS,Outgoing,0,2010-11-29 22:00:11
SMS,Outgoing,0,2010-11-30 07:09:12
SMS,Incoming,0,2010-11-30 07:33:01
SMS,Incoming,0,2010-11-30 08:17:42
Data,Outgoing,27,2010-11-30 09:31:25
SMS,Incoming,0,2010-11-30 09:36:05
SMS,Outgoing,0,2010-11-30 12:20:05
SMS,Incoming,0,2010-11-30 12:22:20
SMS,Incoming,0,2010-11-30 14:42:53
SMS,Outgoing,0,2010-11-30 14:51:53
Data,Outgoing,76,2010-11-30 14:52:59
Voice,Outgoing,62,2010-11-30 15:04:56
SMS,Incoming,0,2010-11-30 15:15:55
Voice,Incoming,256,2010-11-30 19:14:11
Data,Outgoing,27,2010-11-30 19:22:12
SMS,Incoming,0,2010-11-30 19:34:49
SMS,Outgoing,0,2010-11-30 19:37:26
SMS,Outgoing,0,2010-11-30 19:37:48
SMS,Incoming,0,2010-11-30 19:39:07
SMS,Outgoing,0,2010-11-30 19:41:44
SMS,Incoming,0,2010-11-30 19:44:50
SMS,Incoming,0,2010-11-30 21:33:32
SMS,Outgoing,0,2010-11-30 21:37:51
SMS,Outgoing,0,2010-11-30 21:48:37
SMS,Incoming,0,2010-12-01 07:59:17
Voice,Outgoing,0,2010-12-01 09:02:42
Voice,Outgoing,0,2010-12-01 09:04:02
SMS,Outgoing,0,2010-12-01 10:31:35
Voice,Outgoing,286,2010-12-01 10:36:22
SMS,Incoming,0,2010-12-01 10:39:16
SMS,Outgoing,0,2010-12-01 10:42:28
SMS,Incoming,0,2010-12-01 12:38:10
SMS,Incoming,0,2010-12-01 12:42:24
SMS,Incoming,0,2010-12-01 14:41:18
SMS,Incoming,0,2010-12-01 19:00:31
Voice,Outgoing,143,2010-12-01 19:01:12
Voice,Outgoing,58,2010-12-01 19:07:15
SMS,Outgoing,0,2010-12-01 22:23:43
SMS,Incoming,0,2010-12-01 22:25:30
SMS,Outgoing,0,2010-12-01 22:28:11
SMS,Incoming,0,2010-12-01 22:29:57
SMS,Outgoing,0,2010-12-01 22:32:20
SMS,Incoming,0,2010-12-01 22:47:08
SMS,Outgoing,0,2010-12-01 22:49:22
SMS,Incoming,0,2010-12-01 23:05:55
SMS,Outgoing,0,2010-12-02 06:55:24
SMS,Outgoing,0,2010-12-02 07:03:27
SMS,Incoming,0,2010-12-02 07:09:39
SMS,Incoming,0,2010-12-02 07:49:59
SMS,Incoming,0,2010-12-02 08:08:03
SMS,Outgoing,0,2010-12-02 08:10:34
SMS,Incoming,0,2010-12-02 09:35:25
Voice,Missed call,0,2010-12-02 12:06:12
Voice,Missed call,0,2010-12-02 12:45:22
Voice,Missed call,0,2010-12-02 12:59:46
Voice,Outgoing,81,2010-12-02 13:12:57
Voice,Outgoing,411,2010-12-02 18:15:35
Voice,Outgoing,86,2010-12-02 18:22:58
Voice,Outgoing,90,2010-12-02 18:24:56
Voice,Outgoing,73,2010-12-02 18:36:31
SMS,Outgoing,0,2010-12-02 18:52:39
Voice,Missed call,0,2010-12-02 18:55:11
Voice,Outgoing,0,2010-12-02 19:08:39
Voice,Outgoing,69,2010-12-02 19:09:01
Voice,Outgoing,825,2010-12-02 19:14:17
SMS,Incoming,0,2010-12-02 19:46:55
SMS,Outgoing,0,2010-12-02 19:58:32
SMS,Incoming,0,2010-12-02 20:01:59
SMS,Outgoing,0,2010-12-02 20:44:14
SMS,Incoming,0,2010-12-02 20:49:07
SMS,Outgoing,0,2010-12-02 20:55:21
SMS,Outgoing,0,2010-12-02 20:56:29
SMS,Outgoing,0,2010-12-02 20:56:41
SMS,Outgoing,0,2010-12-02 20:57:08
SMS,Incoming,0,2010-12-02 20:57:45
SMS,Outgoing,0,2010-12-02 21:00:07
SMS,Incoming,0,2010-12-02 21:00:59
SMS,Outgoing,0,2010-12-02 21:02:34
SMS,Incoming,0,2010-12-02 21:04:18
Data,Outgoing,21,2010-12-02 21:12:46
SMS,Incoming,0,2010-12-02 21:19:13
SMS,Outgoing,0,2010-12-03 06:21:50
SMS,Incoming,0,2010-12-03 06:24:56
