Date,CapacityBytes,Model,SerialNumber,SMART_1_Raw,SMART_2_Raw,SMART_3_Raw,SMART_4_Raw,SMART_5_Raw,DiskFailure
5/6/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGHZRXJ,0,0,9515,29,0,No
9/17/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9GEJRNF,1,0,33554,25,0,No
5/19/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9VPUA,0,0,4997,27,0,No
2/17/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9KWRA,0,0,19940,31,0,No
3/31/14,4.00E+12,ST4000DM000,Z300PB3R,86534784,0,3730,29,0,No
11/25/14,4.00E+12,ST4000DM000,W300ASC6,156796208,0,12542,31,0,No
1/10/14,1.50E+12,ST31500541AS,9XW01V4E,12519863,0,35047,17,0,No
2/11/15,4.00E+12,ST4000DM000,Z300ZKFV,119349344,0,2648,28,0,No
8/21/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG3811H,0,0,12707,23,0,No
3/9/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG3G2VH,0,0,8751,28,0,No
1/5/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J85P7F,0,2,33809,27,0,Yes
1/14/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMUETJ,0,0,6199,30,0,No
12/11/13,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGT6LJA,0,0,11676,29,0,No
3/25/14,1.50E+12,SAMSUNG HD154UI,S2CHJR0Z900286,25,0,5839,15,1,Yes
9/20/15,4.00E+12,ST4000DM000,Z3011WT3,240869227,0,14213,22,40,Yes
5/7/14,4.00E+12,ST4000DM000,Z300WJ4P,224706336,0,3445,23,0,No
4/24/13,3.00E+12,ST3000DM001,S1F052LZ,122395814,44248,8294,23,528,Yes
4/2/14,4.00E+12,ST4000DM000,W300H9H3,219524816,0,3643,23,0,No
10/18/14,1.50E+12,ST31500541AS,5XW03565,62398895,370,44533,28,0,Yes
8/5/14,4.00E+12,Hitachi HDS5C4040ALE630,PL2311LAG1H6GC,0,0,13442,23,0,No
3/31/15,2.50E+11,WDC WD2500AAJS,WD-WCAYW1993208,0,0,17234,33,0,Yes
6/29/15,4.00E+12,HGST HDS724040ALE640,PK1331PAHZZM2S,0,0,15579,33,0,Yes
7/23/14,4.00E+12,ST4000DM000,Z300WRRP,166558776,0,5300,23,608,Yes
8/14/14,3.00E+12,ST3000DM001,W1F09EZ1,46666224,0,20616,24,0,Yes
7/19/15,3.00E+12,Hitachi HDS723030ALA640,MK0301YHGM799A,0,0,31048,29,0,No
10/12/14,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGRWMAJ,0,0,2960,29,0,No
2/26/14,4.00E+12,ST4000DM000,W300JV0L,20664688,0,4667,19,0,Yes
5/5/15,4.00E+12,ST4000DM000,Z302A193,82021984,0,3465,21,0,Yes
6/23/13,3.00E+12,ST3000DM001,W1F1BW8W,78730184,0,4086,27,0,No
7/31/14,3.00E+12,ST3000DM001,W1F0EMBE,11245064,0,16158,25,48,Yes
11/27/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSAJEH,0,0,3324,33,0,No
7/22/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1SDHC,0,0,34188,37,0,No
6/1/14,4.00E+12,ST4000DM000,Z300GZAE,218309080,0,7253,31,0,No
5/29/14,1.50E+12,ST31500541AS,9XW03CH6,139077569,1523,36895,23,0,Yes
2/12/15,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGLXX7H,0,0,7521,32,0,No
11/10/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1321YNG0JT3A,0,0,19763,26,0,No
12/8/14,4.00E+12,ST4000DM000,Z300PMQC,137864112,0,10132,29,0,No
11/8/13,1.50E+12,ST31500541AS,6XW0TK9N,44317091,0,29778,25,17,Yes
1/29/14,3.00E+12,ST3000DM001,S1F031DR,111611656,7704,16622,23,0,Yes
1/30/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA59BA,0,0,10512,29,0,No
7/14/13,4.00E+12,ST4000DM000,Z3001Y9R,135688464,0,1822,25,0,No
4/12/15,4.00E+12,ST4000DM000,Z3015V18,224316224,0,9823,24,0,No
2/24/14,4.00E+12,ST4000DX000,Z1Z05993,134104275,0,6875,32,0,No
2/26/14,4.00E+12,ST4000DM000,W300T3AT,54846376,0,153,22,0,No
7/24/14,3.00E+12,ST3000DM001,W1F0B86T,216366280,0,14094,30,488,Yes
5/14/15,4.00E+12,ST4000DM000,Z3015KW2,30326008,0,9541,24,0,Yes
4/8/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG3719A,6,0,21234,22,0,No
6/16/14,3.00E+12,ST3000DM001,W1F0QW7F,86138912,0,15076,24,8,Yes
10/17/13,4.00E+12,ST4000DM000,Z300K9MX,233294968,0,886,25,0,Yes
11/14/13,3.00E+12,ST3000DM001,S1F02MYR,109181208,0,14570,22,0,Yes
7/6/15,4.00E+12,ST4000DM000,W300K1S3,9016480,1160,14645,20,24,Yes
11/9/13,3.00E+12,ST3000DM001,Z1F0LVPW,200548840,0,11248,27,0,No
11/23/13,1.50E+12,ST31500341AS,9VS29FBP,47542051,636,38037,24,0,Yes
1/18/14,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGJ20VA,0,0,22367,20,0,No
3/5/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGUHBTJ,0,0,3652,25,0,No
4/26/13,1.50E+12,ST31500541AS,9XW01SMX,64082896,0,29939,23,0,No
9/29/14,3.00E+12,ST3000DM001,Z1F1CZ35,28248176,0,14309,32,0,No
7/26/14,3.00E+12,ST3000DM001,W1F09LAG,231247344,2848,18807,27,0,Yes
8/12/14,3.00E+12,ST3000DM001,W1F0QRDZ,167321232,0,18403,24,0,Yes
2/17/15,4.00E+12,ST4000DM000,Z300ZK4K,19594528,7304,9055,26,64,Yes
6/8/15,3.00E+12,WDC WD30EFRX,WD-WCC4N0254960,0,0,12142,28,0,Yes
6/4/14,1.50E+12,ST31500541AS,6XW04C6V,102468183,3104,40528,25,3,Yes
3/11/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9JN4NXT,0,0,26146,24,0,No
4/1/15,3.00E+12,ST33000651AS,9XK03VX5,58200578,0,28150,34,0,No
9/23/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9GPALSF,0,4,42091,24,1,Yes
5/28/14,3.00E+12,ST3000DM001,S1F06DPJ,229759856,0,17938,20,320,Yes
5/8/13,2.00E+12,ST2000DL003,6YD1ZCSX,3368048,0,1929,20,0,Yes
9/14/15,4.00E+12,ST4000DM000,W300R8BA,80324760,8,10999,25,8,Yes
6/21/13,3.00E+12,Hitachi HDS723030ALA640,MK0331YHGSSZ8A,0,0,10585,25,0,No
7/12/14,3.00E+12,ST3000DM001,S1F04X1H,108537280,0,18869,27,0,Yes
2/12/14,3.00E+12,ST3000DM001,W1F0QQ2F,212143240,58320,14129,23,104,Yes
3/14/14,3.00E+12,ST3000DM001,S1F0342H,185132440,0,17852,26,0,Yes
8/26/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG2NGVH,0,0,12260,19,0,No
3/8/15,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J9L2AF,65537,0,35335,38,0,No
1/23/15,3.00E+12,ST3000DM001,W1F0P114,192865952,0,19073,31,0,Yes
8/24/15,4.00E+12,ST4000DM000,Z30250HV,85900200,0,6968,21,0,No
3/29/14,3.00E+12,ST3000DM001,S1F09080,236915616,0,15012,32,0,No
9/25/14,3.00E+12,ST3000DM001,S1F0CT8D,178437912,1496,19329,27,32,Yes
2/5/14,4.00E+12,Hitachi HDS5C4040ALE630,PL2331LAG7K40J,0,0,6774,21,0,No
4/10/14,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGM0JGH,0,0,200,28,0,Yes
8/6/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG34EKH,0,0,12360,22,0,No
11/7/13,1.50E+12,ST31500541AS,5XW09J1D,222888488,0,29191,27,0,No
12/16/14,4.00E+12,ST4000DM000,W300BN9R,14103312,0,12484,23,0,No
9/25/14,3.00E+12,ST3000DM001,W1F0WD0J,143843216,0,17750,29,0,Yes
10/20/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRZA1H,0,0,2984,32,0,No
6/11/15,3.00E+12,ST3000DM001,W1F0M4BZ,87366992,0,25160,31,0,Yes
4/24/13,1.50E+12,ST31500341AS,9VS3ESD9,224938824,37,27330,30,7,Yes
9/17/15,4.00E+12,ST4000DM000,Z302510A,126338528,0,7565,26,0,Yes
1/31/14,3.00E+12,ST3000DM001,W1F0AM7E,71311192,1728,13583,24,0,Yes
12/27/14,80026361856,WDC WD800BB,WD-WCAMD1727282,0,0,54483,27,0,No
11/2/13,1.50E+12,ST31500541AS,5XW03L3W,241597984,0,36349,28,0,No
2/16/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9GBJRWF,0,0,29339,26,0,No
11/11/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGS9JLH,0,0,2932,28,0,No
11/6/13,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGHYWMA,0,0,15821,27,0,No
10/16/13,1.00E+12,WDC WD10EADS,WD-WMAVU0685169,0,0,29029,29,2,Yes
10/29/14,2.00E+12,Hitachi HDS723020BLA642,MN1220F30PUSAD,81134379,1756,5359,21,235,Yes
5/31/13,2.00E+12,ST32000542AS,5XW0XCN1,188362079,3,8269,17,0,Yes
7/12/15,8.00E+12,HGST HUH728080ALE600,2EG3GKNJ,0,0,3775,34,0,No
8/14/14,3.00E+12,ST3000DM001,S1F02H39,42833256,0,20616,27,0,Yes
8/13/13,1.50E+12,ST31500541AS,6XW0WRYM,87321975,0,31289,25,2,Yes
4/19/13,1.50E+12,ST31500541AS,9XW098QZ,231454816,0,3831,26,41,Yes
6/18/13,3.00E+12,ST3000DM001,W1F0A5TX,4326760,0,11071,23,24,Yes
9/21/15,3.20E+11,WDC WD3200AAJS,WD-WCAV2E531721,0,0,19392,37,0,Yes
8/2/13,4.00E+12,Hitachi HDS5C4040ALE630,PL2331LAG7K40J,0,0,2285,23,0,No
5/30/14,4.00E+12,ST4000DM000,Z3014A1V,40860296,0,1526,31,0,Yes
8/12/14,3.00E+12,ST3000DM001,W1F0R27Q,63312432,824,18473,21,0,Yes
9/8/14,1.50E+12,ST31500341AS,9VS3HP0C,27310883,6,39243,31,0,No
1/28/14,4.00E+12,ST4000DM000,Z300NK21,22723848,0,1104,21,0,Yes
1/7/15,4.00E+12,ST4000DM000,Z30251YR,13181296,0,1473,23,24,Yes
10/3/14,3.00E+12,ST3000DM001,W1F0B52K,106067768,120,21315,24,0,Yes
1/27/15,1.50E+12,ST31500341AS,9VS19BY6,162407469,1090,49362,31,185,Yes
9/1/14,3.00E+12,ST3000DM001,W1F08DBV,208279416,0,22524,23,96,Yes
9/5/15,1.50E+12,ST31500541AS,5XW0L6BV,4334054,0,21181,29,6,Yes
4/10/15,6.00E+12,ST6000DX000,Z4D07DF5,64531215,1640,23,23,0,Yes
1/9/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG3440H,0,0,14578,27,0,No
8/18/15,1.00E+12,WDC WD10EADS,WD-WCAU45242338,7,0,48184,25,0,Yes
5/27/15,2.00E+12,Hitachi HDS722020ALA330,JK1175YAHTZX8X,0,41,43261,29,2,Yes
5/28/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGTTBLH,0,0,5841,29,0,Yes
9/14/15,3.00E+12,Hitachi HDS723030ALA640,MK0311YHG17Z4A,1,0,32087,26,0,Yes
5/17/15,4.00E+12,ST4000DM000,S30117L1,177772664,0,705,26,0,No
3/28/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG3D8AH,0,0,8485,19,0,No
10/20/13,1.00E+12,WDC WD10EADS,WD-WCAU45485655,63,0,39223,25,0,No
7/10/14,3.00E+12,ST3000DM001,W1F09JYT,243660936,0,18423,27,0,No
12/31/13,3.00E+12,WDC WD30EZRX,WD-WCAWZ1332156,5,0,18079,22,2,Yes
4/13/14,1.00E+12,WDC WD10EADS,WD-WCAU45484201,1,0,43402,30,0,No
4/21/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1PE0C,0,0,14160,31,0,No
2/25/15,1.00E+12,WDC WD10EADS,WD-WCAV5C831331,40,4,28183,28,74,Yes
8/31/15,4.00E+12,ST4000DM000,W30061Q7,75157944,0,17936,26,0,Yes
2/20/14,4.00E+12,ST4000DM000,Z3001GED,29976080,0,7119,22,0,No
12/2/14,2.00E+12,Hitachi HDS722020ALA330,JK11A1YAJH77TV,2038974954,1686,37455,31,362,Yes
12/31/13,4.00E+12,ST4000DM000,Z300E5HE,5327824,0,1683,20,0,Yes
5/5/15,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGULA0J,0,0,5308,25,0,No
8/23/14,3.00E+12,ST3000DM001,W1F0B1QA,127643224,0,18478,21,8,Yes
7/11/13,2.00E+12,Hitachi HDS722020ALA330,JK11A1YAJH8ANV,0,0,25180,23,0,No
7/17/14,3.00E+12,ST3000DM001,W1F0AQ98,22640720,0,19026,28,0,Yes
8/3/15,3.00E+12,ST3000DM001,S1F03YZM,110199904,240,26571,23,0,Yes
7/26/14,3.00E+12,ST3000DM001,S1F0A0Q1,96963832,2416,18322,29,0,Yes
6/27/14,3.00E+12,ST3000DM001,W1F08Z4K,239637536,0,18572,36,0,Yes
3/18/15,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG10ARC,0,0,30396,30,0,No
1/25/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA8K6A,0,0,9062,28,0,No
3/8/14,4.00E+12,ST4000DM000,Z3015VEP,234798960,0,249,28,0,Yes
5/15/13,3.00E+12,ST3000DM001,S1F02BX8,235085048,0,8826,25,8,Yes
11/22/13,3.00E+12,ST3000DM001,W1F09P9Y,13212504,0,13324,22,0,Yes
12/6/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNG9ZXUA,0,0,9854,28,0,No
3/18/14,3.00E+12,ST3000DM001,S1F0CVF8,125120752,184,14695,24,0,Yes
9/10/15,4.00E+12,ST4000DM000,Z300X26J,128469672,0,15196,22,0,Yes
2/11/15,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGN7X1J,0,0,7159,30,0,No
3/13/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG0115A,0,0,16830,27,0,No
12/10/14,3.00E+12,ST3000DM001,S1F0LS7D,209991592,0,17244,28,48,Yes
12/14/13,3.00E+12,ST3000DM001,S1F0CWD9,76930272,0,12416,24,0,No
1/27/15,6.00E+12,WDC WD60EFRX,WD-WX21D9421UJA,0,0,1254,32,0,Yes
9/14/15,4.00E+12,ST4000DM000,Z3025LPF,45579080,0,8022,22,0,No
8/17/15,4.00E+12,ST4000DM000,Z3015J4E,161111000,8,7899,18,0,Yes
9/16/15,3.00E+12,Hitachi HDS723030ALA640,MK0313YHGJWV9C,2,0,36908,26,0,No
8/29/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG3AVNH,0,0,9239,31,0,No
7/13/14,2.50E+11,ST9250315AS,S2X6AD81,117879271,0,4768,25,0,Yes
10/24/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSGZTH,0,0,3080,32,0,No
8/29/15,4.00E+12,ST4000DM000,Z300XA8W,83948504,0,14948,27,0,No
6/28/15,2.00E+12,Hitachi HDS722020ALA330,JK1101B9JS32AR,65536,0,36231,27,0,Yes
8/6/13,1.50E+12,ST31500541AS,6XW03A8G,148885298,0,32723,20,0,Yes
4/16/14,4.00E+12,ST4000DM000,W300H0GX,181079248,0,5892,20,0,Yes
1/21/14,4.00E+12,ST4000DM000,Z300XENZ,58813920,0,869,20,0,No
5/20/15,3.00E+12,ST3000DM001,W1F0X5GW,161807248,10200,21599,29,0,Yes
12/11/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA6E5A,0,0,17902,30,0,No
8/18/15,5.00E+11,WDC WD5000LPVX,WD-WX91A14X0139,0,0,12189,28,0,Yes
9/27/14,2.00E+12,Hitachi HDS722020ALA330,JK1174YAK8RJ9W,0,0,35972,26,0,No
9/8/14,3.00E+12,ST3000DM001,S1F0LQHL,59718336,0,17094,24,0,Yes
7/24/13,3.00E+12,ST3000DM001,S1F0S4W5,67575936,0,7358,26,0,No
9/3/15,5.00E+11,ST500LM012 HN,S2ZYJ9AFA09524,0,0,1151,28,0,Yes
6/8/15,4.00E+12,ST4000DM000,Z3026Z8G,126623224,0,3391,21,0,Yes
9/22/14,1.50E+12,ST31500341AS,9VS1K3DK,94620404,2089,47240,30,20,Yes
1/13/14,3.00E+12,ST3000DM001,S1F0R4Q8,7819536,0,12432,25,0,No
6/28/14,3.00E+12,ST3000DM001,S1F02ZD1,233036376,4128,20231,25,24,No
12/4/13,3.00E+12,ST3000DM001,W1F0Q9Q5,190619752,0,12710,24,376,Yes
2/21/14,3.00E+12,ST3000DM001,S1F05QCQ,116651424,6752,14147,32,0,Yes
3/20/15,4.00E+12,ST4000DM000,Z3012Z3Y,84058752,0,8763,29,0,Yes
7/6/14,3.00E+12,ST3000DM001,W1F0QVEE,236501231,16232,14861,26,312,Yes
9/23/14,1.50E+12,ST31500341AS,9VS2LDNL,161918796,4074,19769,36,0,Yes
5/27/14,3.00E+12,ST3000DM001,S1F06FF6,178093384,1696,16351,28,0,Yes
2/18/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG32ARH,50070615,118,7579,19,64,No
8/12/14,4.00E+12,ST4000DM000,W300R7B2,166546208,0,2196,28,0,No
6/15/14,4.00E+12,HGST HMS5C4040BLE640,PL1331LAGLYLYH,0,0,876,32,0,No
1/21/14,3.00E+12,ST3000DM001,S1F0BGPB,198692976,128,13860,28,0,No
6/18/14,3.00E+12,ST3000DM001,Z1F0L8BR,213612672,0,16859,30,48,Yes
5/28/15,4.00E+12,ST4000DM000,S300X8SC,107779952,0,3174,24,0,Yes
8/13/14,3.00E+12,ST3000DM001,S1F00JVK,114216040,60320,21281,19,0,Yes
4/29/14,4.00E+12,ST4000DM000,Z300GZ0W,68156168,0,6920,23,0,No
8/28/14,3.00E+12,ST3000DM001,S1F049N4,136699008,0,22386,28,32,Yes
1/9/14,3.00E+12,ST3000DM001,S1F02A27,80760208,0,15611,25,0,Yes
3/14/14,3.00E+12,ST3000DM001,S1F024VX,201637808,4536,18430,27,64,Yes
12/25/13,3.00E+12,ST3000DM001,S1F07X0W,33194568,0,14203,24,0,No
7/22/14,4.00E+12,ST4000DM000,Z300KN4M,194193656,0,7598,26,0,No
8/25/14,3.00E+12,ST3000DM001,W1F0A770,146660128,0,20401,19,40,Yes
11/19/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGRYTVH,0,0,3705,29,0,No
6/16/14,3.00E+12,ST3000DM001,S1F04DA3,70640240,0,20680,26,0,Yes
3/16/15,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSRG0H,0,0,5149,23,0,No
5/23/14,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GDM6PX,196613,10,30768,31,0,No
12/26/14,4.00E+12,ST4000DM000,Z3015CAL,151812560,0,8683,22,0,No
10/15/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG5ULDA,0,0,22010,24,0,No
10/27/14,4.00E+12,HGST HMS5C4040BLE640,PL2331LAGMKBAJ,0,0,4592,32,0,No
9/27/14,4.00E+12,HGST HMS5C4040ALE640,PL1331LAGSHW0H,0,0,2433,28,0,No
10/22/13,3.00E+12,ST3000DM001,S1F02Z4W,176919833,12112,14360,23,88,Yes
4/27/15,6.00E+12,ST6000DX000,Z4D093FT,224284120,0,437,27,0,Yes
3/28/14,4.00E+12,ST4000DM000,Z3014PB4,171165784,0,729,24,0,No
6/30/14,4.00E+12,Hitachi HDS5C4040ALE630,PL2311LAG1RDGC,0,0,12239,20,0,No
1/13/15,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GGL71X,65543,19,36710,31,1,Yes
9/29/15,4.00E+12,ST4000DM000,Z302AKCB,147602368,0,878,35,0,No
11/27/13,3.00E+12,ST3000DM001,S1F10E59,53930467,0,7852,27,32208,Yes
6/27/14,3.00E+12,ST3000DM001,W1F01LZG,27300032,0,9772,29,344,No
5/18/14,4.00E+12,ST4000DM000,Z300BX4G,106240952,0,5117,26,0,Yes
1/14/14,1.50E+12,ST31500541AS,9XW01TR5,164076019,0,35862,18,0,Yes
8/4/14,1.50E+12,ST31500341AS,9VS1QE78,141170775,1236,45890,32,0,Yes
12/15/13,4.00E+12,ST4000DM000,Z300PKPB,149326288,0,1321,20,0,No
6/4/13,1.50E+12,ST31500341AS,9VS3HLX6,61606735,3266,28358,20,0,Yes
12/28/14,4.00E+12,ST4000DM000,W300A8FV,174461928,0,13307,26,0,No
7/15/15,4.00E+12,ST4000DM000,Z3025KZV,141721984,0,1806,29,0,Yes
7/10/15,6.00E+12,ST6000DX000,Z4D00R68,28831896,0,2867,33,224,Yes
9/28/15,4.00E+12,ST4000DM000,Z302AB8N,96375008,0,5981,16,8,Yes
11/14/13,3.00E+12,ST3000DM001,S1F02C6R,128985072,480,14577,24,56,Yes
11/25/14,4.00E+12,ST4000DM000,Z30250G5,76909968,0,988,17,0,Yes
6/21/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ0351YNGA8RZA,0,0,12579,29,0,No
3/23/14,1.50E+12,ST31500541AS,5XW02F2N,113667875,0,37200,21,0,Yes
2/19/15,1.50E+12,ST1500DL003,5YD89EVF,8115992,0,21623,24,0,Yes
12/8/14,2.00E+12,Hitachi HDS722020ALA330,JK11A8B9J69N0F,0,0,33226,30,0,No
2/20/14,3.00E+12,ST3000DM001,S1F0QXDD,23928816,0,13316,30,0,No
11/14/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1323YNG1ST7C,0,722,19115,29,1330,Yes
5/4/15,1.50E+12,ST31500341AS,9VS3HR6E,239813988,69,44446,32,0,Yes
12/8/13,2.00E+12,Hitachi HDS722020ALA330,JK1101B9JP6VGU,131072,0,24354,28,0,No
6/4/14,4.00E+12,ST4000DM000,Z300NQJE,180543324,7128,4297,22,248,Yes
2/4/15,3.00E+12,ST3000DM001,Z1F0MCCA,167367224,0,18281,27,0,Yes
9/3/15,5.00E+11,ST500LM012 HN,S2ZYJ9AFA09525,0,0,1143,35,0,Yes
5/26/14,80026361856,WDC WD800AAJS,WD-WCAV3E974471,0,0,19738,33,0,Yes
11/25/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG0115A,0,0,22999,26,0,No
8/8/14,3.00E+12,ST3000DM001,S1F0CTM2,51461960,0,18597,28,0,Yes
5/19/14,3.00E+12,ST3000DM001,W1F08EE9,215821832,0,19055,20,0,Yes
7/14/14,1.50E+12,ST31500541AS,5XW1E9WQ,158070257,0,17395,27,0,Yes
8/18/15,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GDMS3X,0,66,41523,29,5,Yes
5/26/15,4.00E+12,ST4000DM000,W300B610,233516184,7520,16328,22,8,Yes
8/13/14,3.00E+12,ST3000DM001,S1F02M9S,95787056,0,21278,22,40,Yes
3/11/14,3.00E+12,Hitachi HDS723030ALA640,MK0311YHGK1T9A,65536,63,18959,27,244,Yes
12/21/14,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGU8VMJ,0,0,1956,25,0,No
5/2/15,4.00E+12,ST4000DM000,S3010ZNJ,232016408,0,346,34,0,No
12/18/13,2.00E+12,Hitachi HDS722020ALA330,JK1180YAHWRJJT,917526,172,27336,28,2,Yes
8/21/14,1.60E+11,WDC WD1600AAJS,WD-WMAYV0000311,0,0,22195,33,0,No
1/28/14,6.00E+17,ST4000DM000,Z300VLEX,185931064,0,465,21,0,Yes
11/28/13,3.00E+12,ST3000DM001,S1F0T29C,127563880,0,10525,27,0,No
4/15/15,4.00E+12,ST4000DM000,Z300PA7V,184975232,0,12815,21,8,Yes
3/24/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9J3USZF,0,0,25574,19,0,No
10/2/14,3.00E+12,ST3000DM001,S1F05Q8Q,145722232,216,19477,25,0,Yes
12/29/14,6.00E+12,WDC WD60EFRX,WD-WX11D4447604,0,0,3656,22,0,No
12/10/14,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG2B1UH,0,0,16120,26,0,No
2/12/15,4.00E+12,ST4000DM000,Z3015JTJ,164672504,0,1205,25,0,No
10/30/14,2.00E+12,Hitachi HDS722020ALA330,JK1101B9KM3K5T,0,0,30848,25,0,No
5/8/14,1.60E+11,WDC WD1600AAJS,WD-WCAYUEH59392,0,0,21224,28,0,Yes
10/27/14,4.00E+12,ST4000DM000,Z300XGCG,93824880,0,8565,25,0,No
7/18/13,3.00E+12,ST3000DM001,S1F01QSC,173334008,0,12139,27,0,Yes
7/10/15,4.00E+12,ST4000DM000,Z300H3R0,173645944,0,12879,26,0,No
6/4/14,3.00E+12,ST3000DM001,S1F0524Z,103918502,1704,18066,21,0,Yes
9/20/13,4.00E+12,ST4000DM000,W300JGR6,31975664,0,906,19,0,No
7/23/15,4.00E+12,ST4000DM000,Z300CX14,132274944,0,16353,22,0,Yes
11/27/13,3.00E+12,WDC WD30EZRX,WD-WCAWZ1327659,0,0,15497,22,140,Yes
5/20/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1331LAGA755H,0,0,17673,29,0,No
11/4/13,3.00E+12,Hitachi HDS5C3030ALA630,MJ1321YNG0PRDA,0,0,19619,24,0,No
3/28/14,3.00E+12,ST33000651AS,Z290ZX7D,72602621,0,20639,27,0,No
11/7/14,4.00E+12,HGST HMS5C4040ALE640,PL2331LAGUJ9GJ,0,0,895,28,0,No
1/4/14,3.00E+12,ST3000DM001,S1F0TPS7,53565888,0,11294,26,0,No
8/3/15,4.00E+12,ST4000DM000,Z3029BEM,98775696,0,1880,35,0,No
4/25/13,2.00E+12,Hitachi HDS722020ALA330,JK1105B8GAPUBX,0,1,21250,26,0,No
1/3/14,3.00E+12,WDC WD30EZRS,WD-WCAWZ0257539,0,0,10722,23,33,Yes
1/14/14,4.00E+12,ST4000DM000,W300KQQ8,216464312,0,1631,20,0,No
12/29/14,4.00E+12,ST4000DM000,W300D6VP,210588344,0,13331,24,0,No
6/5/14,2.00E+12,Hitachi HDS722020ALA330,JK1175YAK92L6X,10420299,0,33875,26,0,No
5/22/14,2.00E+12,ST320005XXXX,5XW01V0Y,181745023,0,33242,21,0,Yes
6/29/15,3.00E+12,WDC WD30EFRX,WD-WMC1T1672959,0,0,20931,27,0,No
6/12/15,4.00E+12,ST4000DM000,Z3025M5S,105007792,0,5743,20,0,No
9/8/14,3.00E+12,ST3000DM001,W1F09Y0P,24419816,0,19860,25,0,Yes
9/6/14,3.00E+12,Hitachi HDS5C3030ALA630,MJ1311YNG7G9EA,0,0,21137,21,0,No
5/6/13,4.00E+12,Hitachi HDS5C4040ALE630,PL1311LAG2EEJH,0,0,702,25,0,No
11/2/13,1.50E+12,ST31500341AS,9VS1QVKF,141729408,0,39143,23,0,No
8/28/14,4.00E+12,ST4000DM000,Z3016MRW,10778808,0,4066,27,0,No
7/11/15,6.00E+12,ST6000DX000,Z4D09FJZ,135170360,0,1396,36,0,Yes
8/19/14,3.00E+12,ST3000DM001,S1F04AE1,184630256,0,21011,31,0,Yes
4/3/15,4.00E+12,Hitachi HDS5C4040ALE630,PL1321LAG31M8H,0,0,17418,21,0,No
12/3/13,1.50E+12,ST31500541AS,6XW0XRYF,209695992,0,33850,21,0,Yes
